sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration
1000,200,10000,10,sss,single_point,random,3,45,-5,5.5331151485443115
1000,200,10000,10,sss,single_point,random,3,45,-6,5.414128303527832
1000,200,10000,10,sss,single_point,random,3,45,-4,6.602038860321045
1000,200,10000,10,sss,single_point,random,3,45,-2,6.272706747055054
1000,200,10000,10,sss,single_point,random,3,45,-4,6.049338340759277
1000,200,10000,10,sss,single_point,random,3,45,-4,5.42899489402771
1000,200,10000,10,sss,single_point,random,3,45,-4,7.21717095375061
1000,200,10000,10,sss,single_point,random,3,45,-6,5.6716108322143555
1000,200,10000,10,sss,single_point,random,3,45,-4,7.003648042678833
1000,200,10000,10,sss,single_point,random,3,45,-3,9.440608739852905
1000,200,10000,10,sss,single_point,random,3,45,-3,6.232074022293091
1000,200,10000,10,sss,single_point,random,3,45,-5,5.65250301361084
1000,200,10000,10,sss,single_point,random,3,45,-2,9.382554054260254
1000,200,10000,10,sss,single_point,random,3,45,-3,6.331676006317139
1000,200,10000,10,sss,single_point,random,3,45,-3,5.979585647583008
1000,200,10000,10,sss,single_point,random,3,45,-4,5.725853204727173
1000,200,10000,10,sss,single_point,random,3,45,-5,7.341295003890991
1000,200,10000,10,sss,single_point,random,3,45,-4,5.824035167694092
1000,200,10000,10,sss,single_point,random,3,45,-4,5.852860927581787
1000,200,10000,10,sss,single_point,random,3,45,-3,5.809174060821533
1000,200,10000,10,sss,single_point,random,3,45,-5,7.338495254516602
1000,200,10000,10,sss,single_point,random,3,45,-3,6.831202983856201
1000,200,10000,10,sss,single_point,random,3,45,-5,6.293635129928589
1000,200,10000,10,sss,single_point,random,3,45,-2,8.250700950622559
1000,200,10000,10,sss,single_point,random,3,45,-6,5.564196825027466
1000,200,10000,10,sss,single_point,random,3,45,-4,6.283746242523193
1000,200,10000,10,sss,single_point,random,3,45,-6,6.126996040344238
1000,200,10000,10,sss,single_point,random,3,45,-4,5.236755132675171
1000,200,10000,10,sss,single_point,random,3,45,-5,5.954295873641968
1000,200,10000,10,sss,single_point,random,3,45,-2,7.461026191711426
1000,200,10000,10,sss,single_point,random,3,45,-5,7.666581869125366
1000,200,10000,10,sss,single_point,random,3,45,-4,8.99515700340271
1000,200,10000,10,sss,single_point,random,3,45,-5,5.8509180545806885
1000,200,10000,10,sss,single_point,random,3,45,-3,6.603621244430542
1000,200,10000,10,sss,single_point,random,3,45,-4,7.294057130813599
1000,200,10000,10,sss,single_point,random,3,45,-4,6.188706159591675
1000,200,10000,10,sss,single_point,random,3,45,-3,5.206673860549927
1000,200,10000,10,sss,single_point,random,3,45,-5,5.376570224761963
1000,200,10000,10,sss,single_point,random,3,45,-5,7.330873966217041
1000,200,10000,10,sss,single_point,random,3,45,-6,7.192663908004761
1000,200,10000,10,sss,single_point,random,3,45,-3,9.12585711479187
1000,200,10000,10,sss,single_point,random,3,45,-2,7.525118112564087
1000,200,10000,10,sss,single_point,random,3,45,-3,6.314051628112793
1000,200,10000,10,sss,single_point,random,3,45,-4,6.0622498989105225
1000,200,10000,10,sss,single_point,random,3,45,-3,7.057142972946167
1000,200,10000,10,sss,single_point,random,3,45,-5,5.644896030426025
1000,200,10000,10,sss,single_point,random,3,45,-4,5.803504943847656
1000,200,10000,10,sss,single_point,random,3,45,-4,6.523022890090942
1000,200,10000,10,sss,single_point,random,3,45,-4,6.120192050933838
1000,200,10000,10,sss,single_point,random,3,45,-3,10.261927843093872
1000,200,10000,10,sss,single_point,random,3,45,-4,7.998018980026245
1000,200,10000,10,sss,single_point,random,3,45,-4,7.172359943389893
1000,200,10000,10,sss,single_point,random,3,45,-2,13.610976934432983
1000,200,10000,10,sss,single_point,random,3,45,-4,5.958531856536865
1000,200,10000,10,sss,single_point,random,3,45,-4,9.239463806152344
1000,200,10000,10,sss,single_point,random,3,45,-6,5.482043981552124
1000,200,10000,10,sss,single_point,random,3,45,-5,5.675554037094116
1000,200,10000,10,sss,single_point,random,3,45,-7,6.449993133544922
1000,200,10000,10,sss,single_point,random,3,45,-5,5.163330078125
1000,200,10000,10,sss,single_point,random,3,45,-6,6.581446170806885
1000,200,10000,10,sss,single_point,random,3,45,-5,5.399838924407959
1000,200,10000,10,sss,single_point,random,3,45,-3,7.37730598449707
1000,200,10000,10,sss,single_point,random,3,45,-2,7.131588697433472
1000,200,10000,10,sss,single_point,random,3,45,-6,6.054563760757446
1000,200,10000,10,sss,single_point,random,3,45,-6,6.799448013305664
1000,200,10000,10,sss,single_point,random,3,45,-5,6.077665090560913
1000,200,10000,10,sss,single_point,random,3,45,-5,7.239303827285767
1000,200,10000,10,sss,single_point,random,3,45,-4,7.0054919719696045
1000,200,10000,10,sss,single_point,random,3,45,-5,7.144823789596558
1000,200,10000,10,sss,single_point,random,3,45,-5,6.8730292320251465
1000,200,10000,10,sss,single_point,random,3,45,-4,6.498194932937622
1000,200,10000,10,sss,single_point,random,3,45,-4,7.013942003250122
1000,200,10000,10,sss,single_point,random,3,45,-5,5.99567723274231
1000,200,10000,10,sss,single_point,random,3,45,-6,5.765161037445068
1000,200,10000,10,sss,single_point,random,3,45,-4,8.34224271774292
1000,200,10000,10,sss,single_point,random,3,45,-2,10.807693004608154
1000,200,10000,10,sss,single_point,random,3,45,-3,7.921126127243042
1000,200,10000,10,sss,single_point,random,3,45,-4,4.902598857879639
1000,200,10000,10,sss,single_point,random,3,45,-6,6.040780782699585
1000,200,10000,10,sss,single_point,random,3,45,-4,6.342130899429321
1000,200,10000,10,sss,single_point,random,3,45,-5,9.554215908050537
1000,200,10000,10,sss,single_point,random,3,45,-3,8.179754972457886
1000,200,10000,10,sss,single_point,random,3,45,-4,8.394812822341919
1000,200,10000,10,sss,single_point,random,3,45,-4,9.143593072891235
1000,200,10000,10,sss,single_point,random,3,45,-4,8.066970109939575
1000,200,10000,10,sss,single_point,random,3,45,-4,6.971280097961426
1000,200,10000,10,sss,single_point,random,3,45,-8,6.729066848754883
1000,200,10000,10,sss,single_point,random,3,45,-6,5.540562868118286
1000,200,10000,10,sss,single_point,random,3,45,-4,7.310157060623169
1000,200,10000,10,sss,single_point,random,3,45,-5,5.586026906967163
1000,200,10000,10,sss,single_point,random,3,45,-2,6.5215089321136475
1000,200,10000,10,sss,single_point,random,3,45,-2,8.484132051467896
1000,200,10000,10,sss,single_point,random,3,45,-4,9.53926396369934
1000,200,10000,10,sss,single_point,random,3,45,-6,6.885722875595093
1000,200,10000,10,sss,single_point,random,3,45,-4,6.932657957077026
1000,200,10000,10,sss,single_point,random,3,45,-4,7.850927114486694
1000,200,10000,10,sss,single_point,random,3,45,-4,6.469282150268555
1000,200,10000,10,sss,single_point,random,3,45,-4,7.207114934921265
1000,200,10000,10,sss,single_point,random,3,45,-6,6.04672384262085
1000,200,10000,10,sss,single_point,random,3,45,-5,6.090713024139404
1000,200,10000,10,sss,single_point,random,3,45,-6,6.741506814956665
1000,200,10000,10,sss,single_point,random,3,45,-4,6.834848642349243
1000,200,10000,10,sss,single_point,random,3,45,-7,5.893110990524292
1000,200,10000,10,sss,single_point,random,3,45,-4,7.922154903411865
1000,200,10000,10,sss,single_point,random,3,45,-5,6.0004801750183105
1000,200,10000,10,sss,single_point,random,3,45,-2,7.882607698440552
1000,200,10000,10,sss,single_point,random,3,45,-3,10.08765697479248
1000,200,10000,10,sss,single_point,random,3,45,-5,8.991039037704468
1000,200,10000,10,sss,single_point,random,3,45,-6,9.044754981994629
1000,200,10000,10,sss,single_point,random,3,45,-4,6.701062917709351
1000,200,10000,10,sss,single_point,random,3,45,-2,9.729158878326416
1000,200,10000,10,sss,single_point,random,3,45,-4,7.084176778793335
1000,200,10000,10,sss,single_point,random,3,45,-3,9.864203214645386
1000,200,10000,10,sss,single_point,random,3,45,-4,6.9347639083862305
1000,200,10000,10,sss,single_point,random,3,45,-4,8.215089797973633
1000,200,10000,10,sss,single_point,random,3,45,-2,7.656487226486206
1000,200,10000,10,sss,single_point,random,3,45,-5,10.282966136932373
1000,200,10000,10,sss,single_point,random,3,45,-2,10.337896823883057
1000,200,10000,10,sss,single_point,random,3,45,-4,9.10629391670227
1000,200,10000,10,sss,single_point,random,3,45,-5,9.30915379524231
1000,200,10000,10,sss,single_point,random,3,45,-5,6.301154136657715
1000,200,10000,10,sss,single_point,random,3,45,-4,5.465234994888306
1000,200,10000,10,sss,single_point,random,3,45,-3,10.816107034683228
1000,200,10000,10,sss,single_point,random,3,45,-4,6.566364049911499
1000,200,10000,10,sss,single_point,random,3,45,-4,8.615921020507812
1000,200,10000,10,sss,single_point,random,3,45,-4,9.719023942947388
1000,200,10000,10,sss,single_point,random,3,45,-4,5.981956958770752
1000,200,10000,10,sss,single_point,random,3,45,-3,8.714723825454712
1000,200,10000,10,sss,single_point,random,3,45,-4,11.429922103881836
1000,200,10000,10,sss,single_point,random,3,45,-3,8.65218210220337
1000,200,10000,10,sss,single_point,random,3,45,-4,8.403182983398438
1000,200,10000,10,sss,single_point,random,3,45,-5,9.525066137313843
1000,200,10000,10,sss,single_point,random,3,45,-6,5.968439102172852
1000,200,10000,10,sss,single_point,random,3,45,-4,6.497628927230835
1000,200,10000,10,sss,single_point,random,3,45,-4,5.625813007354736
1000,200,10000,10,sss,single_point,random,3,45,-4,7.4597179889678955
1000,200,10000,10,sss,single_point,random,3,45,-5,5.999963998794556
1000,200,10000,10,sss,single_point,random,3,45,-3,8.481550931930542
1000,200,10000,10,sss,single_point,random,3,45,-4,10.808794021606445
1000,200,10000,10,sss,single_point,random,3,45,-5,9.220427989959717
1000,200,10000,10,sss,single_point,random,3,45,-5,8.52201795578003
1000,200,10000,10,sss,single_point,random,3,45,-4,6.32774806022644
1000,200,10000,10,sss,single_point,random,3,45,-6,6.430182218551636
1000,200,10000,10,sss,single_point,random,3,45,-2,10.627840995788574
1000,200,10000,10,sss,single_point,random,3,45,-2,8.764208793640137
1000,200,10000,10,sss,single_point,random,3,45,-5,7.802499771118164
1000,200,10000,10,sss,single_point,random,3,45,-4,6.82185697555542
1000,200,10000,10,sss,single_point,random,3,45,-3,10.034417152404785
1000,200,10000,10,sss,single_point,random,3,45,-5,6.107232093811035
1000,200,10000,10,sss,single_point,random,3,45,-4,6.198371887207031
1000,200,10000,10,sss,single_point,random,3,45,-3,6.170309782028198
1000,200,10000,10,sss,single_point,random,3,45,-6,5.953711986541748
1000,200,10000,10,sss,single_point,random,3,45,-5,7.178681135177612
1000,200,10000,10,sss,single_point,random,3,45,-6,8.55787706375122
1000,200,10000,10,sss,single_point,random,3,45,-4,7.006033897399902
1000,200,10000,10,sss,single_point,random,3,45,-4,8.613537073135376
1000,200,10000,10,sss,single_point,random,3,45,-4,5.975060939788818
1000,200,10000,10,sss,single_point,random,3,45,-4,7.022918939590454
1000,200,10000,10,sss,single_point,random,3,45,-7,5.283981084823608
1000,200,10000,10,sss,single_point,random,3,45,-4,8.099383115768433
1000,200,10000,10,sss,single_point,random,3,45,-3,9.435356855392456
1000,200,10000,10,sss,single_point,random,3,45,-4,7.51727294921875
1000,200,10000,10,sss,single_point,random,3,45,-3,7.893084764480591
1000,200,10000,10,sss,single_point,random,3,45,-3,7.380057096481323
1000,200,10000,10,sss,single_point,random,3,45,-4,8.010093927383423
1000,200,10000,10,sss,single_point,random,3,45,-4,6.04853892326355
1000,200,10000,10,sss,single_point,random,3,45,-5,6.26324462890625
1000,200,10000,10,sss,single_point,random,3,45,-6,9.975727081298828
1000,200,10000,10,sss,single_point,random,3,45,-3,9.717044830322266
1000,200,10000,10,sss,single_point,random,3,45,-4,6.771106004714966
1000,200,10000,10,sss,single_point,random,3,45,-2,9.33949613571167
1000,200,10000,10,sss,single_point,random,3,45,-4,10.262430906295776
1000,200,10000,10,sss,single_point,random,3,45,-5,7.006899833679199
1000,200,10000,10,sss,single_point,random,3,45,-5,5.7485010623931885
1000,200,10000,10,sss,single_point,random,3,45,-5,7.5836100578308105
1000,200,10000,10,sss,single_point,random,3,45,-4,8.721553087234497
1000,200,10000,10,sss,single_point,random,3,45,-4,8.32737421989441
1000,200,10000,10,sss,single_point,random,3,45,-5,8.0258629322052
1000,200,10000,10,sss,single_point,random,3,45,-4,6.280498743057251
1000,200,10000,10,sss,single_point,random,3,45,-3,6.031004905700684
1000,200,10000,10,sss,single_point,random,3,45,-6,5.696709871292114
1000,200,10000,10,sss,single_point,random,3,45,-7,7.0913190841674805
1000,200,10000,10,sss,single_point,random,3,45,-3,5.235992908477783
1000,200,10000,10,sss,single_point,random,3,45,-2,7.3313868045806885
1000,200,10000,10,sss,single_point,random,3,45,-4,6.5938990116119385
1000,200,10000,10,sss,single_point,random,3,45,-2,11.026676893234253
1000,200,10000,10,sss,single_point,random,3,45,-4,8.577280044555664
1000,200,10000,10,sss,single_point,random,3,45,-5,7.126535892486572
1000,200,10000,10,sss,single_point,random,3,45,-3,8.324741125106812
1000,200,10000,10,sss,single_point,random,3,45,-6,7.144047260284424
1000,200,10000,10,sss,single_point,random,3,45,-6,6.056943893432617
1000,200,10000,10,sss,single_point,random,3,45,-6,7.5295538902282715
1000,200,10000,10,sss,single_point,random,3,45,-3,9.931859254837036
1000,200,10000,10,sss,single_point,random,3,45,-2,6.354985952377319
1000,200,10000,10,sss,single_point,random,3,45,-4,7.498105049133301
1000,200,10000,10,sss,single_point,random,3,45,-4,5.737230062484741
1000,200,10000,10,sss,single_point,random,3,45,-4,6.415156126022339
1000,200,10000,10,sss,single_point,random,3,45,-4,9.326271057128906
1000,200,10000,10,sss,single_point,random,3,45,-4,7.177685976028442
1000,200,10000,10,sss,single_point,random,3,45,-4,11.127904176712036
1000,200,10000,10,sss,single_point,random,3,45,-4,9.591000080108643
1000,200,10000,10,sss,single_point,random,3,45,-5,9.620304822921753
1000,200,10000,10,sss,single_point,random,3,45,-2,7.9101879596710205
1000,200,10000,10,sss,single_point,random,3,45,-2,10.275665998458862
1000,200,10000,10,sss,single_point,random,3,45,-4,6.582592964172363
1000,200,10000,10,sss,single_point,random,3,45,-6,6.083181858062744
1000,200,10000,10,sss,single_point,random,3,45,-8,6.0096399784088135
1000,200,10000,10,sss,single_point,random,3,45,-3,7.307235956192017
1000,200,10000,10,sss,single_point,random,3,45,-5,5.786371946334839
1000,200,10000,10,sss,single_point,random,3,45,-3,6.005238056182861
1000,200,10000,10,sss,single_point,random,3,45,-6,8.159632921218872
1000,200,10000,10,sss,single_point,random,3,45,-3,6.543116807937622
1000,200,10000,10,sss,single_point,random,3,45,-4,6.918608903884888
1000,200,10000,10,sss,single_point,random,3,45,-4,7.952538967132568
1000,200,10000,10,sss,single_point,random,3,45,-4,6.5373828411102295
1000,200,10000,10,sss,single_point,random,3,45,-4,6.6816627979278564
1000,200,10000,10,sss,single_point,random,3,45,-5,6.229022026062012
1000,200,10000,10,sss,single_point,random,3,45,-3,9.163259983062744
1000,200,10000,10,sss,single_point,random,3,45,-5,7.80997896194458
1000,200,10000,10,sss,single_point,random,3,45,-3,12.808115243911743
1000,200,10000,10,sss,single_point,random,3,45,-5,7.191878795623779
1000,200,10000,10,sss,single_point,random,3,45,-4,9.195852994918823
1000,200,10000,10,sss,single_point,random,3,45,-2,6.517583131790161
1000,200,10000,10,sss,single_point,random,3,45,-5,7.038417816162109
1000,200,10000,10,sss,single_point,random,3,45,-2,9.523957967758179
1000,200,10000,10,sss,single_point,random,3,45,-6,6.102765083312988
1000,200,10000,10,sss,single_point,random,3,45,-5,9.746165037155151
1000,200,10000,10,sss,single_point,random,3,45,-4,7.734195947647095
1000,200,10000,10,sss,single_point,random,3,45,-6,7.549789905548096
1000,200,10000,10,sss,single_point,random,3,45,-5,8.454666137695312
1000,200,10000,10,sss,single_point,random,3,45,-5,9.550104141235352
1000,200,10000,10,sss,single_point,random,3,45,-6,6.799177885055542
1000,200,10000,10,sss,single_point,random,3,45,-4,9.362106800079346
1000,200,10000,10,sss,single_point,random,3,45,-4,5.611642122268677
1000,200,10000,10,sss,single_point,random,3,45,-5,8.185858964920044
1000,200,10000,10,sss,single_point,random,3,45,-5,6.73152494430542
1000,200,10000,10,sss,single_point,random,3,45,-3,6.814252138137817
1000,200,10000,10,sss,single_point,random,3,45,-4,7.7637999057769775
1000,200,10000,10,sss,single_point,random,3,45,-4,6.2061052322387695
1000,200,10000,10,sss,single_point,random,3,45,-3,9.103610754013062
1000,200,10000,10,sss,single_point,random,3,45,-4,7.402499198913574
1000,200,10000,10,sss,single_point,random,3,45,-3,9.433032035827637
1000,200,10000,10,sss,single_point,random,3,45,-4,7.180330991744995
1000,200,10000,10,sss,single_point,random,3,45,-5,7.190555810928345
1000,200,10000,10,sss,single_point,random,3,45,-5,7.114131927490234
1000,200,10000,10,sss,single_point,random,3,45,-5,6.579095125198364
1000,200,10000,10,sss,single_point,random,3,45,-5,6.985152959823608
1000,200,10000,10,sss,single_point,random,3,45,-2,12.081791877746582
1000,200,10000,10,sss,single_point,random,3,45,-2,9.076915979385376
1000,200,10000,10,sss,single_point,random,3,45,-2,10.456747055053711
1000,200,10000,10,sss,single_point,random,3,45,-4,6.272983074188232
1000,200,10000,10,sss,single_point,random,3,45,-3,10.607064008712769
1000,200,10000,10,sss,single_point,random,3,45,-4,7.613168001174927
1000,200,10000,10,sss,single_point,random,3,45,-4,8.268225908279419
1000,200,10000,10,sss,single_point,random,3,45,-6,5.882607936859131
1000,200,10000,10,sss,single_point,random,3,45,-4,6.51855206489563
1000,200,10000,10,sss,single_point,random,3,45,-6,7.454228401184082
1000,200,10000,10,sss,single_point,random,3,45,-3,8.104966163635254
1000,200,10000,10,sss,single_point,random,3,45,-6,6.2159950733184814
1000,200,10000,10,sss,single_point,random,3,45,-2,7.848922252655029
1000,200,10000,10,sss,single_point,random,3,45,-6,5.693814754486084
1000,200,10000,10,sss,single_point,random,3,45,-5,7.139249324798584
1000,200,10000,10,sss,single_point,random,3,45,-5,5.44854211807251
1000,200,10000,10,sss,single_point,random,3,45,-2,6.959249973297119
1000,200,10000,10,sss,single_point,random,3,45,-2,7.893974781036377
1000,200,10000,10,sss,single_point,random,3,45,-6,7.839193105697632
1000,200,10000,10,sss,single_point,random,3,45,-2,8.348076820373535
1000,200,10000,10,sss,single_point,random,3,45,-5,5.756777048110962
1000,200,10000,10,sss,single_point,random,3,45,-6,6.281923770904541
1000,200,10000,10,sss,single_point,random,3,45,-4,6.202327013015747
1000,200,10000,10,sss,single_point,random,3,45,-4,7.908657073974609
1000,200,10000,10,sss,single_point,random,3,45,-6,7.9053051471710205
1000,200,10000,10,sss,single_point,random,3,45,-2,7.970739841461182
1000,200,10000,10,sss,single_point,random,3,45,-4,6.418370962142944
1000,200,10000,10,sss,single_point,random,3,45,-2,7.745361804962158
1000,200,10000,10,sss,single_point,random,3,45,-4,6.597867012023926
1000,200,10000,10,sss,single_point,random,3,45,-5,6.575094938278198
1000,200,10000,10,sss,single_point,random,3,45,-5,6.261410236358643
1000,200,10000,10,sss,single_point,random,3,45,-2,11.251950025558472
1000,200,10000,10,sss,single_point,random,3,45,-4,6.944715976715088
1000,200,10000,10,sss,single_point,random,3,45,-3,6.830679893493652
1000,200,10000,10,sss,single_point,random,3,45,-3,8.422500133514404
1000,200,10000,10,sss,single_point,random,3,45,-2,9.599069833755493
1000,200,10000,10,sss,single_point,random,3,45,-3,9.555994987487793
1000,200,10000,10,sss,single_point,random,3,45,-4,7.85931396484375
1000,200,10000,10,sss,single_point,random,3,45,-6,6.619530916213989
1000,200,10000,10,sss,single_point,random,3,45,-5,9.00609040260315
1000,200,10000,10,sss,single_point,random,3,45,-2,6.819753170013428
1000,200,10000,10,sss,single_point,random,3,45,-4,5.937546253204346
1000,200,10000,10,sss,single_point,random,3,45,-4,9.258864164352417
1000,200,10000,10,sss,single_point,random,3,45,-3,9.537691831588745
1000,200,10000,10,sss,single_point,random,3,45,-6,6.44677996635437
1000,200,10000,10,sss,single_point,random,3,45,-5,5.147341012954712
1000,200,10000,10,sss,single_point,random,3,45,-4,6.603959083557129
1000,200,10000,10,sss,single_point,random,3,45,-4,6.361856937408447
1000,200,10000,10,sss,single_point,random,3,45,-3,7.771838188171387
1000,200,10000,10,sss,single_point,random,3,45,-4,8.43175482749939
1000,200,10000,10,sss,single_point,random,3,45,-3,5.671926021575928
1000,200,10000,10,sss,single_point,random,3,45,-2,8.173124074935913
1000,200,10000,10,sss,single_point,random,3,45,-4,9.205394983291626
1000,200,10000,10,sss,single_point,random,3,45,-6,6.450764179229736
1000,200,10000,10,sss,single_point,random,3,45,-3,8.616220951080322
1000,200,10000,10,sss,single_point,random,3,45,-5,6.389384031295776
1000,200,10000,10,sss,single_point,random,3,45,-4,9.915785074234009
1000,200,10000,10,sss,single_point,random,3,45,-5,8.815458059310913
1000,200,10000,10,sss,single_point,random,3,45,-3,7.575185298919678
1000,200,10000,10,sss,single_point,random,3,45,-2,8.251161098480225
1000,200,10000,10,sss,single_point,random,3,45,-2,10.76324725151062
1000,200,10000,10,sss,single_point,random,3,45,-4,6.069801092147827
1000,200,10000,10,sss,single_point,random,3,45,-2,8.29894495010376
1000,200,10000,10,sss,single_point,random,3,45,-6,5.594800233840942
1000,200,10000,10,sss,single_point,random,3,45,-7,5.352672100067139
1000,200,10000,10,sss,single_point,random,3,45,-6,7.493393898010254
1000,200,10000,10,sss,single_point,random,3,45,-5,6.597766160964966
1000,200,10000,10,sss,single_point,random,3,45,-4,6.479544162750244
1000,200,10000,10,sss,single_point,random,3,45,-6,6.351708173751831
1000,200,10000,10,sss,single_point,random,3,45,-6,5.454556941986084
1000,200,10000,10,sss,single_point,random,3,45,-3,9.848005771636963
1000,200,10000,10,sss,single_point,random,3,45,-3,8.933130025863647
1000,200,10000,10,sss,single_point,random,3,45,-5,6.006788730621338
1000,200,10000,10,sss,single_point,random,3,45,-5,7.510053873062134
1000,200,10000,10,sss,single_point,random,3,45,-5,6.695446729660034
1000,200,10000,10,sss,single_point,random,3,45,-4,11.971407890319824
1000,200,10000,10,sss,single_point,random,3,45,-2,11.856575965881348
1000,200,10000,10,sss,single_point,random,3,45,-4,6.44735312461853
1000,200,10000,10,sss,single_point,random,3,45,-2,7.700561761856079
1000,200,10000,10,sss,single_point,random,3,45,-4,5.542523145675659
1000,200,10000,10,sss,single_point,random,3,45,-4,6.163154363632202
1000,200,10000,10,sss,single_point,random,3,45,-2,13.243324995040894
1000,200,10000,10,sss,single_point,random,3,45,0,8.181399583816528
1000,200,10000,10,sss,single_point,random,3,45,-2,8.504326105117798
1000,200,10000,10,sss,single_point,random,3,45,-5,5.773488998413086
1000,200,10000,10,sss,single_point,random,3,45,-8,5.6673877239227295
1000,200,10000,10,sss,single_point,random,3,45,-6,7.9952569007873535
1000,200,10000,10,sss,single_point,random,3,45,-5,7.86410927772522
1000,200,10000,10,sss,single_point,random,3,45,-6,9.176127195358276
1000,200,10000,10,sss,single_point,random,3,45,-4,6.513239145278931
1000,200,10000,10,sss,single_point,random,3,45,-4,7.72613000869751
1000,200,10000,10,sss,single_point,random,3,45,-2,9.108476877212524
1000,200,10000,10,sss,single_point,random,3,45,-5,7.951574802398682
1000,200,10000,10,sss,single_point,random,3,45,-5,7.4525392055511475
1000,200,10000,10,sss,single_point,random,3,45,-2,6.590275049209595
1000,200,10000,10,sss,single_point,random,3,45,-3,12.362943887710571
1000,200,10000,10,sss,single_point,random,3,45,-7,6.1847898960113525
1000,200,10000,10,sss,single_point,random,3,45,-5,7.055883169174194
1000,200,10000,10,sss,single_point,random,3,45,-5,7.915010213851929
1000,200,10000,10,sss,single_point,random,3,45,-4,5.333156108856201
1000,200,10000,10,sss,single_point,random,3,45,-5,6.685631036758423
1000,200,10000,10,sss,single_point,random,3,45,-6,6.765588998794556
1000,200,10000,10,sss,single_point,random,3,45,-4,12.310240030288696
1000,200,10000,10,sss,single_point,random,3,45,-3,9.546210765838623
1000,200,10000,10,sss,single_point,random,3,45,-4,8.990134954452515
1000,200,10000,10,sss,single_point,random,3,45,-4,8.323596239089966
1000,200,10000,10,sss,single_point,random,3,45,-4,8.042784929275513
1000,200,10000,10,sss,single_point,random,3,45,-7,5.709505081176758
1000,200,10000,10,sss,single_point,random,3,45,-2,9.002021074295044
1000,200,10000,10,sss,single_point,random,3,45,-4,9.535883903503418
1000,200,10000,10,sss,single_point,random,3,45,-4,8.735789060592651
1000,200,10000,10,sss,single_point,random,3,45,-4,9.829684019088745
1000,200,10000,10,sss,single_point,random,3,45,-2,10.531912088394165
1000,200,10000,10,sss,single_point,random,3,45,-3,5.499090194702148
1000,200,10000,10,sss,single_point,random,3,45,-2,6.879016876220703
1000,200,10000,10,sss,single_point,random,3,45,-2,8.094435214996338
1000,200,10000,10,sss,single_point,random,3,45,-3,7.995085000991821
1000,200,10000,10,sss,single_point,random,3,45,-4,9.966426849365234
1000,200,10000,10,sss,single_point,random,3,45,-4,6.946879148483276
1000,200,10000,10,sss,single_point,random,3,45,-5,6.053457021713257
1000,200,10000,10,sss,single_point,random,3,45,-5,6.286623954772949
1000,200,10000,10,sss,single_point,random,3,45,-2,10.768644094467163
1000,200,10000,10,sss,single_point,random,3,45,-5,5.700551986694336
1000,200,10000,10,sss,single_point,random,3,45,-2,11.02280330657959
1000,200,10000,10,sss,single_point,random,3,45,-2,8.938679218292236
1000,200,10000,10,sss,single_point,random,3,45,-3,7.587984800338745
1000,200,10000,10,sss,single_point,random,3,45,-4,7.3979692459106445
1000,200,10000,10,sss,single_point,random,3,45,-2,7.664596319198608
1000,200,10000,10,sss,single_point,random,3,45,-4,6.28469705581665
1000,200,10000,10,sss,single_point,random,3,45,-4,8.005019903182983
1000,200,10000,10,sss,single_point,random,3,45,-4,6.536042928695679
1000,200,10000,10,sss,single_point,random,3,45,-5,8.149094104766846
1000,200,10000,10,sss,single_point,random,3,45,-2,9.136849164962769
1000,200,10000,10,sss,single_point,random,3,45,-3,8.004379749298096
1000,200,10000,10,sss,single_point,random,3,45,-4,6.440896987915039
1000,200,10000,10,sss,single_point,random,3,45,-4,6.437214136123657
1000,200,10000,10,sss,single_point,random,3,45,-3,6.693850994110107
1000,200,10000,10,sss,single_point,random,3,45,-2,13.508447885513306
1000,200,10000,10,sss,single_point,random,3,45,-4,9.316881895065308
1000,200,10000,10,sss,single_point,random,3,45,-3,10.874933958053589
1000,200,10000,10,sss,single_point,random,3,45,-4,8.922760963439941
1000,200,10000,10,sss,single_point,random,3,45,-4,6.398107051849365
1000,200,10000,10,sss,single_point,random,3,45,-3,6.755434036254883
1000,200,10000,10,sss,single_point,random,3,45,-4,9.058372735977173
1000,200,10000,10,sss,single_point,random,3,45,-5,6.465216875076294
1000,200,10000,10,sss,single_point,random,3,45,-6,5.369304180145264
1000,200,10000,10,sss,single_point,random,3,45,-5,5.997834920883179
1000,200,10000,10,sss,single_point,random,3,45,-6,9.965931177139282
1000,200,10000,10,sss,single_point,random,3,45,-6,5.65320086479187
1000,200,10000,10,sss,single_point,random,3,45,-5,10.614537954330444
1000,200,10000,10,sss,single_point,random,3,45,-2,11.823893785476685
1000,200,10000,10,sss,single_point,random,3,45,-3,10.58082103729248
1000,200,10000,10,sss,single_point,random,3,45,-5,5.763534069061279
1000,200,10000,10,sss,single_point,random,3,45,-5,7.587326288223267
1000,200,10000,10,sss,single_point,random,3,45,-3,6.260419130325317
1000,200,10000,10,sss,single_point,random,3,45,-4,5.712484836578369
1000,200,10000,10,sss,single_point,random,3,45,-3,8.546834230422974
1000,200,10000,10,sss,single_point,random,3,45,-6,5.746078014373779
1000,200,10000,10,sss,single_point,random,3,45,-4,7.095186233520508
1000,200,10000,10,sss,single_point,random,3,45,-3,8.072766065597534
1000,200,10000,10,sss,single_point,random,3,45,-7,5.462594985961914
